,Index Name,INDEX_NAME,HistoricalDate,OPEN,HIGH,LOW,CLOSE
1373,Nifty 50,Nifty 50,01 Nov 2017,10390.35,10451.65,10383.05,10440.00
1374,Nifty 50,Nifty 50,31 Oct 2017,10364.9,10367.7,10323.95,10335.00
1375,Nifty 50,Nifty 50,30 Oct 2017,10353.85,10384.5,10344.3,10363.00
1376,Nifty 50,Nifty 50,27 Oct 2017,10362.3,10366.15,10311.3,10323.00
1377,Nifty 50,Nifty 50,26 Oct 2017,10291.8,10355.65,10271.85,10343.00
1378,Nifty 50,Nifty 50,25 Oct 2017,10321.15,10340.55,10240.9,10295.00
1379,Nifty 50,Nifty 50,24 Oct 2017,10218.55,10237.75,10182.4,10207.00
1380,Nifty 50,Nifty 50,23 Oct 2017,10176.65,10224.15,10124.5,10184.00
1381,Nifty 50,Nifty 50,19 Oct 2017,10210.35,10211.95,10123.35,10146.00
1382,Nifty 50,Nifty 50,18 Oct 2017,10209.4,10236.45,10175.75,10210.00
1383,Nifty 50,Nifty 50,17 Oct 2017,10227.65,10251.85,10212.6,10234.00
1384,Nifty 50,Nifty 50,16 Oct 2017,10207.4,10242.95,10175.1,10230.00
1385,Nifty 50,Nifty 50,13 Oct 2017,10123.7,10191.9,10120.1,10167.00
1386,Nifty 50,Nifty 50,12 Oct 2017,10011.2,10104.45,9977.1,10096.00
1387,Nifty 50,Nifty 50,11 Oct 2017,10042.6,10067.25,9955.8,9984.80
1388,Nifty 50,Nifty 50,10 Oct 2017,10013.7,10034,10002.3,10016.00
1389,Nifty 50,Nifty 50,09 Oct 2017,9988.2,10015.75,9959.45,9988.70
1390,Nifty 50,Nifty 50,06 Oct 2017,9908.15,9989.35,9906.6,9979.70
1391,Nifty 50,Nifty 50,05 Oct 2017,9927,9945.95,9881.85,9888.70
1392,Nifty 50,Nifty 50,04 Oct 2017,9884.35,9938.3,9850.65,9914.90
1393,Nifty 50,Nifty 50,03 Oct 2017,9893.3,9895.4,9831.05,9859.50
1394,Nifty 50,Nifty 50,29 Sep 2017,9814.3,9854,9775.35,9788.60
1395,Nifty 50,Nifty 50,28 Sep 2017,9736.4,9789.2,9687.55,9768.90
1396,Nifty 50,Nifty 50,27 Sep 2017,9920.6,9921.05,9714.4,9735.70
1397,Nifty 50,Nifty 50,26 Sep 2017,9875.25,9891.35,9813,9871.50
1398,Nifty 50,Nifty 50,25 Sep 2017,9960.1,9960.5,9816.05,9872.60
1399,Nifty 50,Nifty 50,22 Sep 2017,10094.35,10095.05,9952.8,9964.40
1400,Nifty 50,Nifty 50,21 Sep 2017,10139.6,10158.9,10058.6,10121.00
1401,Nifty 50,Nifty 50,20 Sep 2017,10160.95,10171.05,10134.2,10141.00
1402,Nifty 50,Nifty 50,19 Sep 2017,10175.6,10178.95,10129.95,10147.00
1403,Nifty 50,Nifty 50,18 Sep 2017,10133.1,10171.7,10131.3,10153.00
1404,Nifty 50,Nifty 50,15 Sep 2017,10062.35,10115.15,10043.65,10085.00
1405,Nifty 50,Nifty 50,14 Sep 2017,10107.4,10126.5,10070.35,10086.00
1406,Nifty 50,Nifty 50,13 Sep 2017,10099.25,10131.95,10063.15,10079.00
1407,Nifty 50,Nifty 50,12 Sep 2017,10056.85,10097.55,10028.05,10093.00
1408,Nifty 50,Nifty 50,11 Sep 2017,9971.75,10028.65,9968.8,10006.00
1409,Nifty 50,Nifty 50,08 Sep 2017,9958.65,9963.6,9913.3,9934.80
1410,Nifty 50,Nifty 50,07 Sep 2017,9945.85,9964.85,9917.2,9929.90
1411,Nifty 50,Nifty 50,06 Sep 2017,9899.25,9931.55,9882.55,9916.20
1412,Nifty 50,Nifty 50,05 Sep 2017,9933.25,9963.1,9901.05,9952.20
1413,Nifty 50,Nifty 50,04 Sep 2017,9984.15,9988.4,9861,9912.80
1414,Nifty 50,Nifty 50,01 Sep 2017,9937.65,9983.45,9909.85,9974.40
1415,Nifty 50,Nifty 50,31 Aug 2017,9905.7,9925.1,9856.95,9917.90
1416,Nifty 50,Nifty 50,30 Aug 2017,9859.5,9909.45,9850.8,9884.40
1417,Nifty 50,Nifty 50,29 Aug 2017,9886.4,9887.35,9783.75,9796.00
1418,Nifty 50,Nifty 50,28 Aug 2017,9907.15,9925.75,9882,9912.80
1419,Nifty 50,Nifty 50,24 Aug 2017,9881.2,9881.5,9848.85,9857.00
1420,Nifty 50,Nifty 50,23 Aug 2017,9803.05,9857.9,9786.75,9852.50
1421,Nifty 50,Nifty 50,22 Aug 2017,9815.75,9828.45,9752.6,9765.50
1422,Nifty 50,Nifty 50,21 Aug 2017,9864.25,9884.35,9740.1,9754.30
1423,Nifty 50,Nifty 50,18 Aug 2017,9865.95,9865.95,9783.65,9837.40
1424,Nifty 50,Nifty 50,17 Aug 2017,9945.55,9947.8,9883.75,9904.10
1425,Nifty 50,Nifty 50,16 Aug 2017,9825.85,9903.95,9773.85,9897.30
1426,Nifty 50,Nifty 50,14 Aug 2017,9755.75,9818.3,9752.1,9794.10
1427,Nifty 50,Nifty 50,11 Aug 2017,9712.15,9771.65,9685.55,9710.80
1428,Nifty 50,Nifty 50,10 Aug 2017,9872.85,9892.65,9776.2,9820.20
1429,Nifty 50,Nifty 50,09 Aug 2017,9961.15,9969.8,9893.05,9908.00
1430,Nifty 50,Nifty 50,08 Aug 2017,10068.35,10083.8,9947,9978.50
1431,Nifty 50,Nifty 50,07 Aug 2017,10074.8,10088.1,10046.35,10057.00
1432,Nifty 50,Nifty 50,04 Aug 2017,10008.6,10075.25,9988.35,10066.00
1433,Nifty 50,Nifty 50,03 Aug 2017,10081.15,10081.15,9998.25,10013.00
1434,Nifty 50,Nifty 50,02 Aug 2017,10136.3,10137.85,10054.2,10081.00
1435,Nifty 50,Nifty 50,01 Aug 2017,10101.05,10128.6,10065.75,10114.00
1436,Nifty 50,Nifty 50,31 Jul 2017,10034.7,10085.9,10016.95,10077.00
1437,Nifty 50,Nifty 50,28 Jul 2017,9996.55,10026.05,9944.5,10014.00
1438,Nifty 50,Nifty 50,27 Jul 2017,10063.25,10114.85,10005.5,10020.00
1439,Nifty 50,Nifty 50,26 Jul 2017,9983.65,10025.95,9965.95,10020.00
1440,Nifty 50,Nifty 50,25 Jul 2017,10010.55,10011.3,9949.1,9964.50
1441,Nifty 50,Nifty 50,24 Jul 2017,9936.8,9982.05,9919.6,9966.40
1442,Nifty 50,Nifty 50,21 Jul 2017,9899.6,9924.7,9838,9915.20
1443,Nifty 50,Nifty 50,20 Jul 2017,9920.2,9922.55,9863.45,9873.30
1444,Nifty 50,Nifty 50,19 Jul 2017,9855.95,9905.05,9851.65,9899.60
1445,Nifty 50,Nifty 50,18 Jul 2017,9832.7,9885.35,9792.05,9827.10
1446,Nifty 50,Nifty 50,17 Jul 2017,9908.15,9928.2,9894.7,9915.90
1447,Nifty 50,Nifty 50,14 Jul 2017,9913.3,9913.3,9845.45,9886.30
1448,Nifty 50,Nifty 50,13 Jul 2017,9855.8,9897.25,9853.45,9891.70
1449,Nifty 50,Nifty 50,12 Jul 2017,9807.3,9824.95,9787.7,9816.10
1450,Nifty 50,Nifty 50,11 Jul 2017,9797.45,9830.05,9778.85,9786.00
1451,Nifty 50,Nifty 50,10 Jul 2017,9719.3,9782.15,9646.45,9771.00
1452,Nifty 50,Nifty 50,07 Jul 2017,9670.35,9684.25,9642.65,9665.80
1453,Nifty 50,Nifty 50,06 Jul 2017,9653.6,9700.7,9639.95,9674.50
1454,Nifty 50,Nifty 50,05 Jul 2017,9619.75,9643.65,9607.35,9637.60
1455,Nifty 50,Nifty 50,04 Jul 2017,9645.9,9650.65,9595.5,9613.30
1456,Nifty 50,Nifty 50,03 Jul 2017,9587.95,9624,9543.55,9615.00
1457,Nifty 50,Nifty 50,30 Jun 2017,9478.5,9535.8,9448.75,9520.90
1458,Nifty 50,Nifty 50,29 Jun 2017,9522.95,9575.8,9493.8,9504.10
1459,Nifty 50,Nifty 50,28 Jun 2017,9520.2,9522.5,9474.35,9491.20
1460,Nifty 50,Nifty 50,27 Jun 2017,9594.05,9615.4,9473.45,9511.40
1461,Nifty 50,Nifty 50,23 Jun 2017,9643.25,9647.65,9565.3,9574.90
1462,Nifty 50,Nifty 50,22 Jun 2017,9642.65,9698.85,9617.75,9630.00
1463,Nifty 50,Nifty 50,21 Jun 2017,9648.1,9650.45,9608.6,9633.60
1464,Nifty 50,Nifty 50,20 Jun 2017,9670.5,9676.5,9643.75,9653.50
1465,Nifty 50,Nifty 50,19 Jun 2017,9626.4,9673.3,9614.9,9657.50
1466,Nifty 50,Nifty 50,16 Jun 2017,9595.45,9615.85,9565.5,9588.00
1467,Nifty 50,Nifty 50,15 Jun 2017,9617.9,9621.4,9560.8,9578.00
1468,Nifty 50,Nifty 50,14 Jun 2017,9621.55,9627.4,9580.45,9618.10
1469,Nifty 50,Nifty 50,13 Jun 2017,9615.55,9654.15,9595.4,9606.90
1470,Nifty 50,Nifty 50,12 Jun 2017,9646.7,9647.05,9598.5,9616.40
1471,Nifty 50,Nifty 50,09 Jun 2017,9638.55,9676.25,9608.15,9668.20
1472,Nifty 50,Nifty 50,08 Jun 2017,9682.4,9688.7,9641.5,9647.20
1473,Nifty 50,Nifty 50,07 Jun 2017,9663.95,9678.55,9630.55,9663.90
1474,Nifty 50,Nifty 50,06 Jun 2017,9704.25,9709.3,9630.2,9637.10
1475,Nifty 50,Nifty 50,05 Jun 2017,9656.3,9687.2,9640.7,9675.10
1476,Nifty 50,Nifty 50,02 Jun 2017,9657.15,9673.5,9637.45,9653.50
1477,Nifty 50,Nifty 50,01 Jun 2017,9603.55,9634.65,9589.9,9616.10
1478,Nifty 50,Nifty 50,31 May 2017,9636.55,9649.6,9609.25,9621.20
1479,Nifty 50,Nifty 50,30 May 2017,9590.65,9635.3,9581.2,9624.50
1480,Nifty 50,Nifty 50,29 May 2017,9560.05,9637.75,9547.7,9604.90
1481,Nifty 50,Nifty 50,26 May 2017,9507.75,9604.9,9495.4,9595.10
1482,Nifty 50,Nifty 50,25 May 2017,9384.05,9523.3,9379.2,9509.70
1483,Nifty 50,Nifty 50,24 May 2017,9410.9,9431.9,9341.65,9360.50
1484,Nifty 50,Nifty 50,23 May 2017,9445.05,9448.05,9370,9386.10
1485,Nifty 50,Nifty 50,22 May 2017,9480.25,9498.65,9427.9,9438.20
1486,Nifty 50,Nifty 50,19 May 2017,9469.9,9505.75,9390.75,9427.90
1487,Nifty 50,Nifty 50,18 May 2017,9453.2,9489.1,9418.1,9429.40
1488,Nifty 50,Nifty 50,17 May 2017,9517.6,9532.6,9486.1,9525.70
1489,Nifty 50,Nifty 50,16 May 2017,9461,9517.2,9456.35,9512.20
1490,Nifty 50,Nifty 50,15 May 2017,9433.55,9449.25,9423.1,9445.40
1491,Nifty 50,Nifty 50,12 May 2017,9436.65,9437.75,9372.55,9400.90
1492,Nifty 50,Nifty 50,11 May 2017,9448.6,9450.65,9411.3,9422.40
1493,Nifty 50,Nifty 50,10 May 2017,9339.65,9414.75,9336,9407.30
1494,Nifty 50,Nifty 50,09 May 2017,9337.35,9338.95,9307.7,9316.80
1495,Nifty 50,Nifty 50,08 May 2017,9311.45,9338.7,9297.95,9314.00
1496,Nifty 50,Nifty 50,05 May 2017,9374.55,9377.1,9272,9285.30
1497,Nifty 50,Nifty 50,04 May 2017,9360.95,9365.65,9323.25,9359.90
1498,Nifty 50,Nifty 50,03 May 2017,9344.7,9346.3,9298.4,9311.90
1499,Nifty 50,Nifty 50,02 May 2017,9339.85,9352.55,9269.9,9313.80
1500,Nifty 50,Nifty 50,28 Apr 2017,9340.95,9342.65,9282.25,9304.00
1501,Nifty 50,Nifty 50,27 Apr 2017,9359.15,9367.15,9322.65,9342.10
1502,Nifty 50,Nifty 50,26 Apr 2017,9336.2,9367,9301.35,9351.80
1503,Nifty 50,Nifty 50,25 Apr 2017,9273.05,9309.2,9250.35,9306.60
1504,Nifty 50,Nifty 50,24 Apr 2017,9135.35,9225.4,9130.55,9217.90
1505,Nifty 50,Nifty 50,21 Apr 2017,9179.1,9183.65,9088.75,9119.40
1506,Nifty 50,Nifty 50,20 Apr 2017,9108.1,9143.9,9102.65,9136.40
1507,Nifty 50,Nifty 50,19 Apr 2017,9112.2,9120.5,9075.15,9103.50
1508,Nifty 50,Nifty 50,18 Apr 2017,9163,9217.9,9095.45,9105.10
1509,Nifty 50,Nifty 50,17 Apr 2017,9144.75,9160,9120.25,9139.30
1510,Nifty 50,Nifty 50,13 Apr 2017,9202.5,9202.65,9144.95,9150.80
1511,Nifty 50,Nifty 50,12 Apr 2017,9242.5,9246.4,9161.8,9203.40
1512,Nifty 50,Nifty 50,11 Apr 2017,9184.55,9242.7,9172.85,9237.00
1513,Nifty 50,Nifty 50,10 Apr 2017,9225.6,9225.65,9174.85,9181.40
1514,Nifty 50,Nifty 50,07 Apr 2017,9223.7,9250.5,9188.1,9198.30
1515,Nifty 50,Nifty 50,06 Apr 2017,9245.8,9267.95,9218.85,9261.90
1516,Nifty 50,Nifty 50,05 Apr 2017,9264.4,9273.9,9215.4,9265.10
1517,Nifty 50,Nifty 50,03 Apr 2017,9220.6,9245.35,9192.4,9237.80
1518,Nifty 50,Nifty 50,31 Mar 2017,9158.9,9191.7,9152.1,9173.70
1519,Nifty 50,Nifty 50,30 Mar 2017,9142.6,9183.15,9136.35,9173.70
1520,Nifty 50,Nifty 50,29 Mar 2017,9128.7,9153.15,9109.1,9143.80
1521,Nifty 50,Nifty 50,28 Mar 2017,9081.5,9110.4,9079.8,9100.80
1522,Nifty 50,Nifty 50,27 Mar 2017,9093.45,9094.85,9024.65,9045.20
1523,Nifty 50,Nifty 50,24 Mar 2017,9104,9133.55,9089.4,9108.00
1524,Nifty 50,Nifty 50,23 Mar 2017,9048.75,9099.05,9048.6,9086.30
1525,Nifty 50,Nifty 50,22 Mar 2017,9047.2,9072.9,9019.3,9030.40
1526,Nifty 50,Nifty 50,21 Mar 2017,9133.95,9147.75,9087.2,9121.50
1527,Nifty 50,Nifty 50,20 Mar 2017,9166.95,9167.6,9116.3,9126.80
1528,Nifty 50,Nifty 50,17 Mar 2017,9207.8,9218.4,9147.6,9160.00
1529,Nifty 50,Nifty 50,16 Mar 2017,9129.65,9158.45,9128.55,9153.70
1530,Nifty 50,Nifty 50,15 Mar 2017,9086.85,9106.55,9075.5,9084.80
1531,Nifty 50,Nifty 50,14 Mar 2017,9091.65,9122.75,9060.5,9087.00
1532,Nifty 50,Nifty 50,10 Mar 2017,8953.7,8975.7,8903.95,8934.50
1533,Nifty 50,Nifty 50,09 Mar 2017,8914.5,8945.8,8899.5,8927.00
1534,Nifty 50,Nifty 50,08 Mar 2017,8950.7,8957.05,8891.95,8924.30
1535,Nifty 50,Nifty 50,07 Mar 2017,8977.75,8977.85,8932.8,8946.90
1536,Nifty 50,Nifty 50,06 Mar 2017,8915.1,8967.8,8914,8963.40
1537,Nifty 50,Nifty 50,03 Mar 2017,8883.5,8907.1,8860.1,8897.50
1538,Nifty 50,Nifty 50,02 Mar 2017,8982.85,8992.5,8879.8,8899.70
1539,Nifty 50,Nifty 50,01 Mar 2017,8904.4,8960.8,8898.6,8945.80
1540,Nifty 50,Nifty 50,28 Feb 2017,8898.95,8914.75,8867.6,8879.60
1541,Nifty 50,Nifty 50,27 Feb 2017,8943.7,8951.8,8888.65,8896.70
1542,Nifty 50,Nifty 50,23 Feb 2017,8956.4,8982.15,8927.55,8939.50
1543,Nifty 50,Nifty 50,22 Feb 2017,8931.6,8960.75,8905.25,8926.90
1544,Nifty 50,Nifty 50,21 Feb 2017,8890.75,8920.8,8860.95,8907.80
1545,Nifty 50,Nifty 50,20 Feb 2017,8818.55,8886.25,8809.8,8879.20
1546,Nifty 50,Nifty 50,17 Feb 2017,8883.7,8896.45,8804.25,8821.70
1547,Nifty 50,Nifty 50,16 Feb 2017,8739,8783.95,8719.6,8778.00
1548,Nifty 50,Nifty 50,15 Feb 2017,8778.95,8807.9,8712.85,8724.70
1549,Nifty 50,Nifty 50,14 Feb 2017,8819.9,8820.45,8772.5,8792.30
1550,Nifty 50,Nifty 50,13 Feb 2017,8819.8,8826.9,8754.2,8805.00
1551,Nifty 50,Nifty 50,10 Feb 2017,8812.35,8822.1,8771.2,8793.50
1552,Nifty 50,Nifty 50,09 Feb 2017,8795.55,8821.4,8724.1,8778.40
1553,Nifty 50,Nifty 50,08 Feb 2017,8774.55,8791.25,8715,8769.00
1554,Nifty 50,Nifty 50,07 Feb 2017,8805.7,8809.3,8741.05,8768.30
1555,Nifty 50,Nifty 50,06 Feb 2017,8785.45,8814.1,8770.2,8801.00
1556,Nifty 50,Nifty 50,03 Feb 2017,8735.15,8748.25,8707.75,8740.90
1557,Nifty 50,Nifty 50,02 Feb 2017,8724.75,8757.6,8685.8,8734.20
1558,Nifty 50,Nifty 50,01 Feb 2017,8570.35,8722.4,8537.5,8716.40
1559,Nifty 50,Nifty 50,31 Jan 2017,8629.45,8631.75,8552.4,8561.30
1560,Nifty 50,Nifty 50,30 Jan 2017,8635.55,8662.6,8617.75,8632.70
1561,Nifty 50,Nifty 50,27 Jan 2017,8610.5,8672.7,8606.9,8641.20
1562,Nifty 50,Nifty 50,25 Jan 2017,8499.45,8612.6,8493.95,8602.70
1563,Nifty 50,Nifty 50,24 Jan 2017,8407.05,8480.95,8398.15,8475.80
1564,Nifty 50,Nifty 50,23 Jan 2017,8329.6,8404.15,8327.2,8391.50
1565,Nifty 50,Nifty 50,20 Jan 2017,8404.35,8423.65,8340.95,8349.30
1566,Nifty 50,Nifty 50,19 Jan 2017,8418.4,8445.15,8404.05,8435.10
1567,Nifty 50,Nifty 50,18 Jan 2017,8403.85,8460.3,8397.4,8417.00
1568,Nifty 50,Nifty 50,17 Jan 2017,8415.05,8440.9,8378.3,8398.00
1569,Nifty 50,Nifty 50,16 Jan 2017,8390.95,8426.7,8374.4,8412.80
1570,Nifty 50,Nifty 50,13 Jan 2017,8457.65,8461.05,8373.15,8400.30
1571,Nifty 50,Nifty 50,12 Jan 2017,8391.05,8417.2,8382.3,8407.20
1572,Nifty 50,Nifty 50,11 Jan 2017,8327.8,8389,8322.25,8380.60
1573,Nifty 50,Nifty 50,10 Jan 2017,8262.7,8293.8,8261,8288.60
1574,Nifty 50,Nifty 50,09 Jan 2017,8259.35,8263,8227.75,8236.00
1575,Nifty 50,Nifty 50,06 Jan 2017,8281.85,8306.85,8233.25,8243.80
1576,Nifty 50,Nifty 50,05 Jan 2017,8226.65,8282.65,8223.7,8273.80
1577,Nifty 50,Nifty 50,04 Jan 2017,8202.65,8218.5,8180.9,8190.50
1578,Nifty 50,Nifty 50,03 Jan 2017,8196.05,8219.1,8148.6,8192.20
1579,Nifty 50,Nifty 50,02 Jan 2017,8210.1,8212,8133.8,8179.50
1580,Nifty 50,Nifty 50,30 Dec 2016,8119.65,8197,8114.75,8185.80
1581,Nifty 50,Nifty 50,29 Dec 2016,8030.6,8111.1,8020.8,8103.60
1582,Nifty 50,Nifty 50,28 Dec 2016,8047.55,8100.55,8028.4,8034.80
1583,Nifty 50,Nifty 50,27 Dec 2016,7915.05,8044.65,7903.7,8032.80
1584,Nifty 50,Nifty 50,26 Dec 2016,7965.1,7970.05,7893.8,7908.20
1585,Nifty 50,Nifty 50,23 Dec 2016,7972.5,8022.6,7942.05,7985.70
1586,Nifty 50,Nifty 50,22 Dec 2016,8043.85,8046.45,7964.95,7979.10
1587,Nifty 50,Nifty 50,21 Dec 2016,8105.85,8112.55,8053.25,8061.30
1588,Nifty 50,Nifty 50,20 Dec 2016,8110.6,8124.1,8062.75,8082.40
1589,Nifty 50,Nifty 50,19 Dec 2016,8126,8132.5,8094.85,8104.30
1590,Nifty 50,Nifty 50,16 Dec 2016,8178.2,8178.7,8127.45,8139.40
1591,Nifty 50,Nifty 50,15 Dec 2016,8128.4,8225.9,8121.95,8153.60
1592,Nifty 50,Nifty 50,14 Dec 2016,8229.35,8229.4,8165.1,8182.40
1593,Nifty 50,Nifty 50,13 Dec 2016,8196.15,8228.85,8155.8,8221.80
1594,Nifty 50,Nifty 50,12 Dec 2016,8230.65,8230.65,8154.45,8170.80
1595,Nifty 50,Nifty 50,09 Dec 2016,8271.7,8274.95,8241.95,8261.70
1596,Nifty 50,Nifty 50,08 Dec 2016,8152.1,8256.25,8151.75,8246.80
1597,Nifty 50,Nifty 50,07 Dec 2016,8168.4,8190.45,8077.5,8102.00
1598,Nifty 50,Nifty 50,06 Dec 2016,8153.15,8178.7,8130.85,8143.10
1599,Nifty 50,Nifty 50,05 Dec 2016,8088.75,8141.9,8056.85,8128.70
1600,Nifty 50,Nifty 50,02 Dec 2016,8153.55,8159.3,8070.05,8086.80
1601,Nifty 50,Nifty 50,01 Dec 2016,8244,8250.8,8185.05,8192.90
1602,Nifty 50,Nifty 50,30 Nov 2016,8172.15,8234.25,8139.25,8224.50
1603,Nifty 50,Nifty 50,29 Nov 2016,8131.55,8197.35,8128.7,8142.10
1604,Nifty 50,Nifty 50,28 Nov 2016,8080.65,8146.5,8066.5,8126.90
1605,Nifty 50,Nifty 50,25 Nov 2016,8007.95,8122.25,7976.75,8114.30
1606,Nifty 50,Nifty 50,24 Nov 2016,8011.8,8024.85,7952.55,7965.50
1607,Nifty 50,Nifty 50,23 Nov 2016,8051.2,8055.2,7973.1,8033.30
1608,Nifty 50,Nifty 50,22 Nov 2016,7989.15,8019.05,7938.15,8002.30
1609,Nifty 50,Nifty 50,21 Nov 2016,8102.1,8102.45,7916.4,7929.10
1610,Nifty 50,Nifty 50,18 Nov 2016,8097.55,8128.95,8048.3,8074.10
1611,Nifty 50,Nifty 50,17 Nov 2016,8105.1,8151.25,8060.3,8079.90
1612,Nifty 50,Nifty 50,16 Nov 2016,8205.65,8210.05,8089.4,8111.60
1613,Nifty 50,Nifty 50,15 Nov 2016,8284.85,8288.55,8093.2,8108.40
1614,Nifty 50,Nifty 50,11 Nov 2016,8456.65,8460.6,8284.95,8296.30
1615,Nifty 50,Nifty 50,10 Nov 2016,8555.6,8598.45,8510.7,8525.70
1616,Nifty 50,Nifty 50,09 Nov 2016,8067.5,8476.2,8002.25,8432.00
1617,Nifty 50,Nifty 50,08 Nov 2016,8540,8559.4,8480.1,8543.50
1618,Nifty 50,Nifty 50,07 Nov 2016,8535.75,8535.85,8481.45,8497.00
1619,Nifty 50,Nifty 50,04 Nov 2016,8503.6,8504,8400.25,8433.70
1620,Nifty 50,Nifty 50,03 Nov 2016,8499.85,8537.65,8476.15,8484.90
